연료원,발전기명,설비용량,시작일,시작시간,종료일,종료시간,광역지역,세부지역
LNG,동두천ST#1,285.8,2025-05-11,0:00,2025-06-14,0:00,경기,경기도 동두천시
LNG,동두천ST#1,285.8,2025-06-23,12:00,2025-06-24,12:00,경기,경기도 동두천시
LNG,동두천ST#1,285.8,2025-06-25,6:00,2025-06-28,0:00,경기,경기도 동두천시
LNG,동두천ST#1,285.8,2025-10-21,7:00,2025-10-22,0:00,경기,경기도 동두천시
LNG,동두천ST#1,285.8,2025-11-15,0:00,2025-11-17,0:00,경기,경기도 동두천시
LNG,동두천ST#2,285.8,2025-03-15,0:00,2025-03-17,0:00,경기,경기도 동두천시
LNG,동두천ST#2,285.8,2025-04-19,0:00,2025-04-21,0:00,경기,경기도 동두천시
LNG,동두천ST#2,285.8,2025-05-31,0:00,2025-06-02,0:00,경기,경기도 동두천시
LNG,동두천ST#2,285.8,2025-07-19,0:00,2025-07-21,0:00,경기,경기도 동두천시
LNG,동두천ST#2,285.8,2025-08-23,0:00,2025-08-25,0:00,경기,경기도 동두천시
LNG,동두천ST#2,285.8,2025-10-23,7:00,2025-10-24,0:00,경기,경기도 동두천시
LNG,동탄GT#1,246.5,2025-04-05,0:00,2025-04-06,0:00,경기,경기도 화성시
LNG,동탄GT#1,246.5,2025-05-04,0:00,2025-05-05,0:00,경기,경기도 화성시
LNG,동탄GT#1,246.5,2025-05-10,0:00,2025-06-06,0:00,경기,경기도 화성시
LNG,동탄GT#1,246.5,2025-06-11,0:00,2025-06-14,0:00,경기,경기도 화성시
LNG,동탄GT#1,246.5,2025-07-12,10:00,2025-07-13,0:00,경기,경기도 화성시
LNG,동탄GT#1,246.5,2025-07-18,0:00,2025-07-21,0:00,경기,경기도 화성시
LNG,동탄GT#1,246.5,2025-09-14,0:00,2025-09-15,0:00,경기,경기도 화성시
LNG,동탄GT#1,246.5,2025-10-26,0:00,2025-10-27,0:00,경기,경기도 화성시
LNG,동탄GT#2,246.5,2025-02-15,0:00,2025-02-16,0:00,경기,경기도 화성시
LNG,동탄GT#2,246.5,2025-04-06,0:00,2025-05-10,0:00,경기,경기도 화성시
LNG,동탄GT#2,246.5,2025-05-25,0:00,2025-05-26,0:00,경기,경기도 화성시
LNG,동탄GT#2,246.5,2025-06-06,0:00,2025-06-11,0:00,경기,경기도 화성시
LNG,동탄GT#2,246.5,2025-08-30,0:00,2025-08-31,0:00,경기,경기도 화성시
LNG,동탄GT#2,246.5,2025-09-29,8:00,2025-09-30,0:00,경기,경기도 화성시
LNG,동탄GT#2,246.5,2025-09-30,8:00,2025-10-01,0:00,경기,경기도 화성시
LNG,동탄GT#2,246.5,2025-10-01,8:00,2025-10-02,0:00,경기,경기도 화성시
LNG,동탄GT#2,246.5,2025-10-10,0:00,2025-10-13,0:00,경기,경기도 화성시
LNG,동탄GT#2,246.5,2025-10-18,0:00,2025-10-22,0:00,경기,경기도 화성시
LNG,동탄GT#2,246.5,2025-11-09,0:00,2025-11-18,0:00,경기,경기도 화성시
LNG,동탄GT#2,246.5,2025-11-23,0:00,2025-11-27,0:00,경기,경기도 화성시
LNG,동탄ST#1,131.9,2025-04-05,0:00,2025-04-06,0:00,경기,경기도 화성시
LNG,동탄ST#1,131.9,2025-05-04,0:00,2025-05-05,0:00,경기,경기도 화성시
LNG,동탄ST#1,131.9,2025-05-10,0:00,2025-06-06,0:00,경기,경기도 화성시
LNG,동탄ST#1,131.9,2025-06-11,0:00,2025-06-14,0:00,경기,경기도 화성시
LNG,동탄ST#1,131.9,2025-07-12,10:00,2025-07-13,0:00,경기,경기도 화성시
LNG,동탄ST#1,131.9,2025-07-18,0:00,2025-07-21,0:00,경기,경기도 화성시
LNG,동탄ST#1,131.9,2025-09-14,0:00,2025-09-15,0:00,경기,경기도 화성시
LNG,동탄ST#1,131.9,2025-10-26,0:00,2025-10-27,0:00,경기,경기도 화성시
LNG,동탄ST#2,131.9,2025-02-15,0:00,2025-02-16,0:00,경기,경기도 화성시
LNG,동탄ST#2,131.9,2025-04-06,0:00,2025-05-10,0:00,경기,경기도 화성시
LNG,동탄ST#2,131.9,2025-05-25,0:00,2025-05-26,0:00,경기,경기도 화성시
LNG,동탄ST#2,131.9,2025-06-06,0:00,2025-06-11,0:00,경기,경기도 화성시
LNG,동탄ST#2,131.9,2025-08-30,0:00,2025-08-31,0:00,경기,경기도 화성시
LNG,동탄ST#2,131.9,2025-09-29,8:00,2025-09-30,0:00,경기,경기도 화성시
LNG,동탄ST#2,131.9,2025-09-30,8:00,2025-10-01,0:00,경기,경기도 화성시
LNG,동탄ST#2,131.9,2025-10-01,8:00,2025-10-02,0:00,경기,경기도 화성시
LNG,동탄ST#2,131.9,2025-10-10,0:00,2025-10-13,0:00,경기,경기도 화성시
LNG,동탄ST#2,131.9,2025-10-18,0:00,2025-10-22,0:00,경기,경기도 화성시
LNG,동탄ST#2,131.9,2025-11-09,0:00,2025-11-18,0:00,경기,경기도 화성시
LNG,동탄ST#2,131.9,2025-11-23,0:00,2025-11-27,0:00,경기,경기도 화성시
Coal,동해#1,200.0,2025-01-20,0:00,2025-11-08,0:00,강원,강원도 동해시
Coal,동해#2,200.0,2025-01-06,0:00,2025-02-24,0:00,강원,강원도 동해시
Coal,동해#2,200.0,2025-02-27,0:00,2025-03-10,0:00,강원,강원도 동해시
Coal,동해#2,200.0,2025-04-10,0:00,2025-04-13,0:00,강원,강원도 동해시
Coal,동해#2,200.0,2025-05-07,0:00,2025-07-01,0:00,강원,강원도 동해시
Coal,동해#2,200.0,2025-08-31,0:00,2025-09-08,0:00,강원,강원도 동해시
Coal,동해#2,200.0,2025-11-01,0:00,2026-01-13,0:00,강원,강원도 동해시
LNG,명품오산GT#1,289.3,2025-09-01,0:00,2025-10-03,0:00,경기,경기도 오산시
LNG,명품오산GT#1,289.3,2025-11-29,0:00,2025-11-30,14:00,경기,경기도 오산시
LNG,명품오산ST#1,146.8,2025-09-01,0:00,2025-10-03,0:00,경기,경기도 오산시
LNG,명품오산ST#1,146.8,2025-11-29,0:00,2025-11-30,14:00,경기,경기도 오산시
LNG,목동열병합,21.0,2025-08-20,0:00,2025-11-04,0:00,서울,서울특별시 양천구(서울특별시)
양수,무주#1,300.0,2025-01-18,9:00,2025-01-18,18:00,전북,전라북도 무주군
양수,무주#1,300.0,2025-02-17,0:00,2025-03-09,0:00,전북,전라북도 무주군
양수,무주#1,300.0,2025-03-20,9:00,2025-03-20,18:00,전북,전라북도 무주군
양수,무주#1,300.0,2025-04-10,9:00,2025-04-10,18:00,전북,전라북도 무주군
양수,무주#1,300.0,2025-05-15,15:00,2025-05-15,17:00,전북,전라북도 무주군
양수,무주#1,300.0,2025-05-19,15:00,2025-05-19,17:00,전북,전라북도 무주군
양수,무주#1,300.0,2025-05-30,0:00,2025-05-31,6:00,전북,전라북도 무주군
양수,무주#1,300.0,2025-08-09,9:00,2025-08-09,18:00,전북,전라북도 무주군
양수,무주#1,300.0,2025-08-17,0:00,2025-08-19,8:00,전북,전라북도 무주군
양수,무주#1,300.0,2025-08-28,0:00,2025-08-29,8:00,전북,전라북도 무주군
양수,무주#1,300.0,2025-09-18,9:00,2025-09-18,18:00,전북,전라북도 무주군
양수,무주#1,300.0,2025-10-21,15:00,2025-10-21,17:00,전북,전라북도 무주군
양수,무주#1,300.0,2025-11-17,0:00,2025-11-22,0:00,전북,전라북도 무주군
양수,무주#1,300.0,2025-12-21,9:00,2025-12-21,18:00,전북,전라북도 무주군
양수,무주#2,300.0,2025-01-01,9:00,2025-01-01,18:00,전북,전라북도 무주군
양수,무주#2,300.0,2025-01-31,0:00,2025-05-01,0:00,전북,전라북도 무주군
양수,무주#2,300.0,2025-05-15,15:00,2025-05-15,17:00,전북,전라북도 무주군
양수,무주#2,300.0,2025-05-16,0:00,2025-05-16,18:00,전북,전라북도 무주군
양수,무주#2,300.0,2025-05-19,15:00,2025-05-19,17:00,전북,전라북도 무주군
양수,무주#2,300.0,2025-05-29,18:00,2025-05-31,6:00,전북,전라북도 무주군
양수,무주#2,300.0,2025-07-12,0:00,2025-07-13,0:00,전북,전라북도 무주군
양수,무주#2,300.0,2025-07-19,0:00,2025-07-22,17:00,전북,전라북도 무주군
양수,무주#2,300.0,2025-07-26,9:00,2025-07-27,0:00,전북,전라북도 무주군
양수,무주#2,300.0,2025-08-14,0:00,2025-08-16,8:00,전북,전라북도 무주군
양수,무주#2,300.0,2025-08-23,0:00,2025-08-25,8:00,전북,전라북도 무주군
양수,무주#2,300.0,2025-10-21,15:00,2025-10-21,17:00,전북,전라북도 무주군
양수,무주#2,300.0,2025-11-05,9:00,2025-11-05,18:00,전북,전라북도 무주군
양수,무주#2,300.0,2025-11-17,0:00,2025-11-22,0:00,전북,전라북도 무주군
양수,무주#2,300.0,2025-12-20,0:00,2025-12-21,0:00,전북,전라북도 무주군
LNG,별내GT#1,45.7,2025-05-10,2:00,2025-05-16,23:00,경기,경기도 남양주시
LNG,별내GT#2,45.7,2025-05-10,2:00,2025-05-16,23:00,경기,경기도 남양주시
LNG,별내GT#2,45.7,2025-09-14,0:00,2025-09-29,23:00,경기,경기도 남양주시
LNG,별내ST#1,39.0,2025-05-10,2:00,2025-05-16,23:00,경기,경기도 남양주시
Coal,보령#3,550.0,2025-04-22,0:00,2025-06-19,0:00,충남,충청남도 보령시
Coal,보령#3,550.0,2025-10-25,0:00,2025-11-01,0:00,충남,충청남도 보령시
Coal,보령#3,550.0,2025-11-06,0:00,2025-11-10,0:00,충남,충청남도 보령시
Coal,보령#4,500.0,2025-07-12,0:00,2025-07-14,0:00,충남,충청남도 보령시
Coal,보령#4,500.0,2025-10-13,0:00,2025-10-20,0:00,충남,충청남도 보령시
Coal,보령#4,500.0,2025-12-06,0:00,2025-12-08,0:00,충남,충청남도 보령시
Coal,보령#5,500.0,2025-03-08,0:00,2025-03-10,0:00,충남,충청남도 보령시
Coal,보령#5,500.0,2025-03-15,0:00,2025-03-17,0:00,충남,충청남도 보령시
Coal,보령#5,500.0,2025-03-22,0:00,2025-03-24,0:00,충남,충청남도 보령시
Coal,보령#5,500.0,2025-03-29,0:00,2025-03-31,0:00,충남,충청남도 보령시
Coal,보령#5,500.0,2025-05-23,9:00,2025-05-24,0:00,충남,충청남도 보령시
Coal,보령#5,500.0,2025-05-26,9:00,2025-05-27,0:00,충남,충청남도 보령시
Coal,보령#5,500.0,2025-06-02,0:00,2025-06-23,0:00,충남,충청남도 보령시
Coal,보령#5,500.0,2025-08-09,0:00,2025-08-10,0:00,충남,충청남도 보령시
Coal,보령#5,500.0,2025-11-29,0:00,2025-12-02,0:00,충남,충청남도 보령시
Coal,보령#5,500.0,2025-12-12,0:00,2025-12-19,0:00,충남,충청남도 보령시
Coal,보령#6,500.0,2025-02-24,0:00,2025-04-28,0:00,충남,충청남도 보령시
Coal,보령#6,500.0,2025-07-12,0:00,2025-07-14,0:00,충남,충청남도 보령시
Coal,보령#6,500.0,2025-09-07,0:00,2025-09-15,0:00,충남,충청남도 보령시
Coal,보령#7,500.0,2025-01-28,0:00,2025-02-02,0:00,충남,충청남도 보령시
Coal,보령#7,500.0,2025-03-15,0:00,2025-03-17,0:00,충남,충청남도 보령시
Coal,보령#7,500.0,2025-03-22,0:00,2025-03-24,0:00,충남,충청남도 보령시
Coal,보령#7,500.0,2025-03-31,0:00,2025-06-04,0:00,충남,충청남도 보령시
Coal,보령#7,500.0,2025-06-21,0:00,2025-06-24,0:00,충남,충청남도 보령시
Coal,보령#7,500.0,2025-10-23,0:00,2025-10-31,0:00,충남,충청남도 보령시
Coal,보령#8,500.0,2024-12-25,0:00,2024-12-28,0:00,충남,충청남도 보령시
Coal,보령#8,500.0,2025-02-23,0:00,2025-03-12,0:00,충남,충청남도 보령시
Coal,보령#8,500.0,2025-03-18,10:00,2025-03-19,0:00,충남,충청남도 보령시
Coal,보령#8,500.0,2025-05-07,0:00,2025-05-09,0:00,충남,충청남도 보령시
Coal,보령#8,500.0,2025-06-06,0:00,2025-06-09,0:00,충남,충청남도 보령시
Coal,보령#8,500.0,2025-06-29,0:00,2025-07-06,0:00,충남,충청남도 보령시
Coal,보령#8,500.0,2025-09-15,0:00,2025-09-30,0:00,충남,충청남도 보령시
Coal,보령#8,500.0,2025-10-09,0:00,2025-10-25,0:00,충남,충청남도 보령시
Coal,보령#8,500.0,2025-10-26,0:00,2025-11-02,0:00,충남,충청남도 보령시
LNG,보령GT#1,150.0,2025-01-22,6:00,2025-01-22,18:00,충남,충청남도 보령시
LNG,보령GT#1,150.0,2025-03-05,5:00,2025-03-05,18:00,충남,충청남도 보령시
LNG,보령GT#1,150.0,2025-04-14,0:00,2025-04-22,0:00,충남,충청남도 보령시
LNG,보령GT#1,150.0,2025-05-23,6:00,2025-05-24,0:00,충남,충청남도 보령시
LNG,보령GT#1,150.0,2025-06-16,3:00,2025-06-16,19:00,충남,충청남도 보령시
LNG,보령GT#1,150.0,2025-06-24,3:00,2025-06-24,19:00,충남,충청남도 보령시
LNG,보령GT#1,150.0,2025-07-12,0:00,2025-07-14,0:00,충남,충청남도 보령시
LNG,보령GT#1,150.0,2025-09-15,0:00,2025-09-29,0:00,충남,충청남도 보령시
LNG,보령GT#1,150.0,2025-10-27,14:00,2025-10-27,20:59,충남,충청남도 보령시
LNG,보령GT#1,150.0,2025-11-22,0:00,2025-11-23,0:00,충남,충청남도 보령시
LNG,보령GT#2,150.0,2025-01-22,6:00,2025-01-22,18:00,충남,충청남도 보령시
LNG,보령GT#2,150.0,2025-03-05,5:00,2025-03-05,18:00,충남,충청남도 보령시
LNG,보령GT#2,150.0,2025-04-14,0:00,2025-04-22,0:00,충남,충청남도 보령시
LNG,보령GT#2,150.0,2025-05-23,6:00,2025-05-25,0:00,충남,충청남도 보령시
LNG,보령GT#2,150.0,2025-05-26,6:00,2025-05-27,0:00,충남,충청남도 보령시
LNG,보령GT#2,150.0,2025-06-02,6:00,2025-06-03,0:00,충남,충청남도 보령시
LNG,보령GT#2,150.0,2025-06-16,3:00,2025-06-16,19:00,충남,충청남도 보령시
LNG,보령GT#2,150.0,2025-06-24,3:00,2025-06-24,19:00,충남,충청남도 보령시
LNG,보령GT#2,150.0,2025-07-12,0:00,2025-07-14,0:00,충남,충청남도 보령시
LNG,보령GT#2,150.0,2025-08-20,0:00,2025-08-25,14:00,충남,충청남도 보령시
LNG,보령GT#2,150.0,2025-08-27,0:00,2025-10-29,0:00,충남,충청남도 보령시
LNG,보령GT#3,150.0,2025-01-20,6:00,2025-01-22,21:00,충남,충청남도 보령시
LNG,보령GT#3,150.0,2025-01-23,6:00,2025-01-23,18:00,충남,충청남도 보령시
LNG,보령GT#3,150.0,2025-03-04,5:00,2025-03-04,18:00,충남,충청남도 보령시
LNG,보령GT#3,150.0,2025-04-08,0:00,2025-06-16,0:00,충남,충청남도 보령시
LNG,보령GT#3,150.0,2025-06-25,18:00,2025-07-07,0:00,충남,충청남도 보령시
LNG,보령GT#3,150.0,2025-07-11,0:00,2025-07-14,14:00,충남,충청남도 보령시
LNG,보령GT#3,150.0,2025-07-28,0:00,2025-08-11,0:00,충남,충청남도 보령시
LNG,보령GT#3,150.0,2025-09-09,0:00,2025-09-19,0:00,충남,충청남도 보령시
LNG,보령GT#3,150.0,2025-09-29,0:00,2025-10-01,0:00,충남,충청남도 보령시
LNG,보령GT#3,150.0,2025-10-16,0:00,2025-10-18,0:00,충남,충청남도 보령시
LNG,보령GT#3,150.0,2025-10-20,0:00,2025-10-24,0:00,충남,충청남도 보령시
LNG,보령GT#3,150.0,2025-11-08,8:00,2025-11-08,18:00,충남,충청남도 보령시
LNG,보령GT#3,150.0,2025-11-24,0:00,2025-11-27,0:00,충남,충청남도 보령시
LNG,보령GT#4,150.0,2025-01-23,6:00,2025-01-23,18:00,충남,충청남도 보령시
LNG,보령GT#4,150.0,2025-03-04,5:00,2025-03-04,18:00,충남,충청남도 보령시
LNG,보령GT#4,150.0,2025-04-08,0:00,2025-06-16,0:00,충남,충청남도 보령시
LNG,보령GT#4,150.0,2025-06-25,18:00,2025-07-07,0:00,충남,충청남도 보령시
LNG,보령GT#4,150.0,2025-07-11,0:00,2025-07-14,14:00,충남,충청남도 보령시
LNG,보령GT#4,150.0,2025-07-28,0:00,2025-08-11,0:00,충남,충청남도 보령시
LNG,보령GT#4,150.0,2025-09-09,0:00,2025-09-19,0:00,충남,충청남도 보령시
LNG,보령GT#4,150.0,2025-09-29,0:00,2025-10-01,0:00,충남,충청남도 보령시
LNG,보령GT#4,150.0,2025-10-16,0:00,2025-10-18,0:00,충남,충청남도 보령시
LNG,보령GT#4,150.0,2025-10-20,0:00,2025-10-24,0:00,충남,충청남도 보령시
LNG,보령GT#4,150.0,2025-11-08,8:00,2025-11-08,18:00,충남,충청남도 보령시
LNG,보령GT#4,150.0,2025-11-24,0:00,2025-11-27,0:00,충남,충청남도 보령시
LNG,보령GT#5,150.0,2025-01-21,6:00,2025-01-21,18:00,충남,충청남도 보령시
LNG,보령GT#5,150.0,2025-02-10,6:00,2025-02-13,18:00,충남,충청남도 보령시
LNG,보령GT#5,150.0,2025-03-06,5:00,2025-03-06,18:00,충남,충청남도 보령시
LNG,보령GT#5,150.0,2025-03-28,0:00,2025-04-02,0:00,충남,충청남도 보령시
LNG,보령GT#5,150.0,2025-05-23,6:00,2025-05-24,0:00,충남,충청남도 보령시
LNG,보령GT#5,150.0,2025-05-26,0:00,2025-06-03,0:00,충남,충청남도 보령시
LNG,보령GT#5,150.0,2025-06-14,6:00,2025-06-16,0:00,충남,충청남도 보령시
LNG,보령GT#5,150.0,2025-06-17,3:00,2025-06-17,19:00,충남,충청남도 보령시
LNG,보령GT#5,150.0,2025-10-05,0:00,2025-11-06,0:00,충남,충청남도 보령시
LNG,보령GT#6,150.0,2025-01-21,6:00,2025-01-21,18:00,충남,충청남도 보령시
LNG,보령GT#6,150.0,2025-03-06,5:00,2025-03-06,18:00,충남,충청남도 보령시
LNG,보령GT#6,150.0,2025-05-23,6:00,2025-05-24,0:00,충남,충청남도 보령시
LNG,보령GT#6,150.0,2025-05-26,0:00,2025-06-03,0:00,충남,충청남도 보령시
LNG,보령GT#6,150.0,2025-06-14,6:00,2025-06-16,0:00,충남,충청남도 보령시
LNG,보령GT#6,150.0,2025-06-17,3:00,2025-06-17,19:00,충남,충청남도 보령시
LNG,보령GT#6,150.0,2025-10-05,0:00,2025-11-06,0:00,충남,충청남도 보령시
LNG,보령ST#1,150.0,2025-01-22,6:00,2025-01-22,18:00,충남,충청남도 보령시
LNG,보령ST#1,150.0,2025-03-05,5:00,2025-03-05,18:00,충남,충청남도 보령시
LNG,보령ST#1,150.0,2025-04-14,0:00,2025-04-22,0:00,충남,충청남도 보령시
LNG,보령ST#1,150.0,2025-05-23,6:00,2025-05-24,0:00,충남,충청남도 보령시
LNG,보령ST#1,150.0,2025-05-26,6:00,2025-05-27,0:00,충남,충청남도 보령시
LNG,보령ST#1,150.0,2025-06-16,3:00,2025-06-16,19:00,충남,충청남도 보령시
LNG,보령ST#1,150.0,2025-06-24,3:00,2025-06-24,19:00,충남,충청남도 보령시
LNG,보령ST#1,150.0,2025-07-12,0:00,2025-07-14,0:00,충남,충청남도 보령시
LNG,보령ST#1,150.0,2025-09-15,0:00,2025-09-29,0:00,충남,충청남도 보령시
LNG,보령ST#1,150.0,2025-10-27,14:00,2025-10-27,20:59,충남,충청남도 보령시
LNG,보령ST#2,150.0,2025-01-23,6:00,2025-01-23,18:00,충남,충청남도 보령시
LNG,보령ST#2,150.0,2025-03-04,5:00,2025-03-04,18:00,충남,충청남도 보령시
LNG,보령ST#2,150.0,2025-04-08,0:00,2025-06-16,0:00,충남,충청남도 보령시
LNG,보령ST#2,150.0,2025-06-25,18:00,2025-07-07,0:00,충남,충청남도 보령시
LNG,보령ST#2,150.0,2025-07-11,0:00,2025-07-14,14:00,충남,충청남도 보령시
LNG,보령ST#2,150.0,2025-07-28,0:00,2025-08-11,0:00,충남,충청남도 보령시
LNG,보령ST#2,150.0,2025-09-09,0:00,2025-09-19,0:00,충남,충청남도 보령시
LNG,보령ST#2,150.0,2025-09-29,0:00,2025-10-01,0:00,충남,충청남도 보령시
LNG,보령ST#2,150.0,2025-10-16,0:00,2025-10-18,0:00,충남,충청남도 보령시
LNG,보령ST#2,150.0,2025-10-20,0:00,2025-10-24,0:00,충남,충청남도 보령시
LNG,보령ST#2,150.0,2025-11-08,8:00,2025-11-08,18:00,충남,충청남도 보령시
LNG,보령ST#2,150.0,2025-11-24,0:00,2025-11-27,0:00,충남,충청남도 보령시
LNG,보령ST#3,150.0,2025-01-21,6:00,2025-01-21,18:00,충남,충청남도 보령시
LNG,보령ST#3,150.0,2025-03-06,5:00,2025-03-06,18:00,충남,충청남도 보령시
LNG,보령ST#3,150.0,2025-05-23,6:00,2025-05-24,0:00,충남,충청남도 보령시
LNG,보령ST#3,150.0,2025-05-26,0:00,2025-06-03,0:00,충남,충청남도 보령시
LNG,보령ST#3,150.0,2025-06-14,6:00,2025-06-16,0:00,충남,충청남도 보령시
LNG,보령ST#3,150.0,2025-06-17,3:00,2025-06-17,19:00,충남,충청남도 보령시
LNG,보령ST#3,150.0,2025-10-05,0:00,2025-11-06,0:00,충남,충청남도 보령시
LNG,부산GT#1,150.0,2025-03-10,0:00,2025-03-13,0:00,부산,부산광역시 사하구(부산광역시)
LNG,부산GT#1,150.0,2025-06-11,0:00,2025-06-21,0:00,부산,부산광역시 사하구(부산광역시)
LNG,부산GT#1,150.0,2025-07-25,0:00,2025-07-29,0:00,부산,부산광역시 사하구(부산광역시)
LNG,부산GT#1,150.0,2025-10-19,0:00,2025-10-24,0:00,부산,부산광역시 사하구(부산광역시)
LNG,부산GT#1,150.0,2025-10-26,0:00,2025-10-28,0:00,부산,부산광역시 사하구(부산광역시)
LNG,부산GT#1,150.0,2025-11-09,0:00,2025-11-14,0:00,부산,부산광역시 사하구(부산광역시)
LNG,부산GT#2,150.0,2025-03-10,0:00,2025-03-13,0:00,부산,부산광역시 사하구(부산광역시)
LNG,부산GT#2,150.0,2025-06-11,0:00,2025-06-21,0:00,부산,부산광역시 사하구(부산광역시)
LNG,부산GT#2,150.0,2025-07-25,0:00,2025-07-29,0:00,부산,부산광역시 사하구(부산광역시)
LNG,부산GT#2,150.0,2025-10-19,0:00,2025-10-24,0:00,부산,부산광역시 사하구(부산광역시)
LNG,부산GT#2,150.0,2025-10-26,0:00,2025-10-28,0:00,부산,부산광역시 사하구(부산광역시)
LNG,부산GT#2,150.0,2025-11-09,0:00,2025-11-14,0:00,부산,부산광역시 사하구(부산광역시)
LNG,부산GT#3,150.0,2025-03-31,0:00,2025-07-05,0:00,부산,부산광역시 사하구(부산광역시)
LNG,부산GT#3,150.0,2025-08-09,0:00,2025-08-14,0:00,부산,부산광역시 사하구(부산광역시)
LNG,부산GT#3,150.0,2025-09-17,0:00,2025-09-27,0:00,부산,부산광역시 사하구(부산광역시)
LNG,부산GT#3,150.0,2025-11-23,0:00,2025-11-26,0:00,부산,부산광역시 사하구(부산광역시)
LNG,부산GT#4,150.0,2025-03-31,0:00,2025-07-05,0:00,부산,부산광역시 사하구(부산광역시)
LNG,부산GT#4,150.0,2025-07-26,0:00,2025-07-29,0:00,부산,부산광역시 사하구(부산광역시)
LNG,부산GT#4,150.0,2025-08-09,0:00,2025-08-14,0:00,부산,부산광역시 사하구(부산광역시)
LNG,부산GT#4,150.0,2025-09-17,0:00,2025-09-27,0:00,부산,부산광역시 사하구(부산광역시)
LNG,부산GT#4,150.0,2025-10-13,0:00,2025-11-08,0:00,부산,부산광역시 사하구(부산광역시)
LNG,부산GT#4,150.0,2025-11-23,0:00,2025-11-26,0:00,부산,부산광역시 사하구(부산광역시)
LNG,부산GT#5,150.0,2025-02-23,0:00,2025-02-24,0:00,부산,부산광역시 사하구(부산광역시)
LNG,부산GT#5,150.0,2025-03-17,0:00,2025-03-20,0:00,부산,부산광역시 사하구(부산광역시)
